what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679224375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679234457
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679234580
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679234647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679237858
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679238755
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679238755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679240281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679241118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679244377
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679244474
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679244474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679246330
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679247459
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679248764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474679249684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679257013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474679270287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680658436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680675235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680692437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680696755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680712984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680714178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680729047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680749340
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680751397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680754140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680761201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680769909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474680773675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680775337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474680777004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680784632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474680792730
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680796253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680798271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680818220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680828540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680830258
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680845287
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680846277
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680847985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680862360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680862509
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680894417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680943163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474680963546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474680965249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681024745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681043045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681044931
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681047441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681136690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681156842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681158654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681161005
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681165243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681170602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681172869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474681181985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474681185486
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681200168
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681201820
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681203234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474681204483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681210998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681686608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681689266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681694272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681698202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681726852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681735845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681743385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681749802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681752068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681756840
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681757625
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681757625
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681759862
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681760638
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681760638
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474681762013
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681762013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681766016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681775209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681781244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681797341
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681797491
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681797551
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474681802024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681806064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681813482
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681813557
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681813644
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474681815742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681819650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681825749
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681825811
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681825886
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474681827694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681830790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681834060
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681834127
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681834200
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474681835932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681838904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474681844639
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681844722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681844796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681847702
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681851009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474681884880
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681886475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474681891336
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681897054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474681898788
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681903473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474681906123
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681913153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681916637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474681928086
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681929979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474681932156
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681933992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474681936840
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681939120
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681940273
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474681941727
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474682079932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474682087511
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474682092802
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474682097698
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474682102625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474682117189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474682118660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474682120521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474682157857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474682159675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1474682239174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474682241998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474682245789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1474682247472
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474682269554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474682274349
