what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1474655100185
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1474655100186
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1474655100187
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1474655100189
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1474655100190
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1474655100211
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1474655100212
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1474655100213
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1474655100215
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1474655100215
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1474655100216
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1474655100217
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1474655100218
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1474655100219
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1474655100220
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1474655100221
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1474655100223
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1474655100244
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1474655100262
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1474655100263
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1474655100264
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1474655100293
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1474655100333
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1474655100335
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1474655100336
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1474655100336
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1474655100337
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1474655100361
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1474655100363
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1474655100364
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1474655100365
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1474655100366
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1474655100382
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1474655100384
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1474655100385
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1474655100386
os,sysinfo,,,"win32",1474655100391
arch,sysinfo,,,"x86",1474655100391
ws,sysinfo,,,"win32",1474655100391
locale,sysinfo,,,"en_US",1474655100391
processors,sysinfo,,,"4",1474655100391
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1474655100391
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1474655100391
java.specification.name,sysinfo,,,"Java Platform API Specification",1474655100391
java.specification.vendor,sysinfo,,,"Oracle Corporation",1474655100391
java.specification.version,sysinfo,,,"1.7",1474655100391
java.vendor,sysinfo,,,"Oracle Corporation",1474655100391
java.version,sysinfo,,,"1.7.0_79",1474655100391
java.vm.info,sysinfo,,,"mixed mode, sharing",1474655100391
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1474655100391
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1474655100391
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1474655100391
java.vm.specification.version,sysinfo,,,"1.7",1474655100391
java.vm.vendor,sysinfo,,,"Oracle Corporation",1474655100391
java.vm.version,sysinfo,,,"24.79-b02",1474655100391
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1474655100915
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1474655100995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655109277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655109557
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1474655111418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655121258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655176309
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1474655178734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474655182820
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1474655183680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655193425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655202664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655215674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655218964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655219721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655225791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1474655234713
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1474655237722
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1474655239086
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1474655239335
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1474655239614
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1474655243072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1474655243245
